sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
goethe48,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (26. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe49,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (31. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe50,,,,0,,"Iphigenia in Tauris: A tragedy: Written originally in German",,,,,,,,,,Berlin#getty7003712,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1850*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe51,,,,0,,"Iphigenia in Tauris: A tragedy: Written originally in German [Nachdruck]",,,,,,,,,,Berlin#getty7003712,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1851*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe52,,,,0,,"Oeuvres Dramatiques De J. W. Goethe: Traduites De L'Allemand Précédées D'Une Notice Biographique Et Littéraire Sur Goethe, Bd. 1",,,,,,,,,,"Château de Talcy#getty1100356",,,,,,"Goethe A.1.1 Goethe. Werkausgaben",,,,,,KSW,ruppert1805*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe53,,,,0,,"Oeuvres Dramatiques De J. W. Goethe: Traduites De L'Allemand Précédées D'Une Notice Biographique Et Littéraire Sur Goethe, Bd. 2",,,,,,,,,,Paris#getty7008038,,,,,,"Goethe A.1.1 Goethe. Werkausgaben",,,,,,KSW,ruppert1805*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe54,,,,0,,"Oeuvres Dramatiques De J. W. Goethe: Traduites De L'Allemand Précédées D'Une Notice Biographique Et Littéraire Sur Goethe, Bd. 3",,,,,,,,,,Paris#getty7008038,,,,,,"Goethe A.1.1 Goethe. Werkausgaben",,,,,,KSW,ruppert1805*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe55,,,,0,,"Oeuvres Dramatiques De J. W. Goethe: Traduites De L'Allemand Précédées D'Une Notice Biographique Et Littéraire Sur Goethe, Bd. 4",,,,,,,,,,Paris#getty7008038,,,,,,"Goethe A.1.1 Goethe. Werkausgaben",,,,,,KSW,ruppert1805*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe56,,,,0,,"Des hommes célèbres de France au dix-huitième siècle, et de l'état de la littérature et des arts a la mème époque: Suivie des notes des traducteurs",,,,,,,,,,Berlin#getty7003712,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1848*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe57,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (27. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe58,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (28. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe59,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (29. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe60,,,,0,,"Iphigeneia h? en Taurois: Trag?dia eis pente praxeis (30. Ex.)",,,,,,,,,,Jena#getty7005973,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1853*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe61,,,,0,,"Metrische griechische Übersetzung des zweiten Gesanges (v. 1-273) von Goethes Hermann und Dorothea: mit beigefügtem Original und latein. Uebersetzung von Fischer. Einladungsschrift zu den am 1. 2. und 3. April 1830 anzustellenden öffentlichen Prüfungen und Redeübungen",,,,,,,,,,Gießen#getty7004429,,,,,,"Goethe A.1.2 Selbständige Schriften",,,,,,KSW,ruppert1846*,,,https://lhwei.gbv.de/DB=2/CMD?ACT=SRCHA&TRM=sgn+{ID},,,,,1,,,,,,
goethe62,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,1,,,,,,
