"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID",""
"Athen","Athen","Athen (Geburtsort von Aristophanes)","+023.716219","+037.979449","-445","","",""
"Bologna","Bologna","Bologna (Wirkungsort von Carlo Sigonio)","+011.338888","+044.493888","","","",""
"Zaragoza","Zaragoza","Zaragoza (Geburtsort von Antonio Agustín)","-000.877340","+041.656059","1517","","",""
"Paris","Paris","Paris (Geburtsort von Henri Estienne)","+002.348800","+048.853409","1531","","",""
"Samosata, Syrien","Samosata, Syrien","Samosata, Syrien (Geburtsort von Lucianus, Samosatensis)","","","","","",""
"Ansbach","Ansbach","Ansbach (Sterbeort von Vincentius Opsopoeus)","+010.593055","+049.304722","1539","","",""
"Bologna","Bologna","Bologna (Wirkungsort von Carlo Sigonio)","+011.338888","+044.493888","","","",""
"Halikarnassos","Halikarnassos","Halikarnassos (Geburtsort von Herodotus)","","","","","",""
"Konstantinopel","Konstantinopel","Konstantinopel (Geburtsort von Eustathius, Thessalonicensis)","+028.949444","+041.013611","1115","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Augsburg","Augsburg","Augsburg (Geburtsort von David Hoeschel)","+010.898333","+048.371388","1556","","",""
"Athen","Athen","Athen (Wirkungsort von Plato)","+023.716219","+037.979449","","","",""
"Hamburg","Hamburg","Hamburg (Geburtsort von Heinrich Moller)","+010.000000","+053.583329","1530","","",""
"T&ouml;ss","T&ouml;ss","T&ouml;ss (Geburtsort von Johann Wilhelm Stucki)","8.70215","47.4789","1542","","",""
"Vézelay","Vézelay","Vézelay (Geburtsort von Théodore de Bèze)","3.74559","47.46572","1519","","",""
"Arpino","Arpino","Arpino (Geburtsort von Marcus Tullius Cicero)","+013.608810","+041.647419","-106","","",""
"Mollis","Mollis","Mollis (Geburtsort von Henricus Loriti Glareanus)","9.07242","47.08878","1488","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Konstantinopel","Konstantinopel","Konstantinopel (Wirkungsort von Michael, Psellos)","+028.949444","+041.013611","","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Bassiano","Bassiano","Bassiano (Geburtsort von Aldo Pio Manuzio)","+013.031890","+041.550420","1450","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Venedig","Venedig","Venedig (Geburtsort von Guillelmus Dorotheus)","+012.326670","+045.438609","1500","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Alexandria","Alexandria","Alexandria (Geburtsort von Johannes, Philoponus)","+029.955269","+031.215640","490","","",""
"Paris","Paris","Paris (Geburtsort von Henri Estienne)","+002.348800","+048.853409","1531","","",""
"Dijon","Dijon","Dijon (Sterbeort von Claude Aubery)","+005.016670","+047.316670","1596","","",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"Paris","Paris","Paris (Geburtsort von Henri Estienne)","+002.348800","+048.853409","1531","","",""
"Florenz","Florenz","Florenz (Geburtsort von Pietro Martire Vermigli)","+011.250000","+043.766669","1499","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Viterbo","Viterbo","Viterbo (Geburtsort von Cornelio Benigno)","","","","","",""
"Dubrovnik","Dubrovnik","Dubrovnik (Geburtsort von Elio Lampridio Cerva)","+018.092159","+042.648069","1463","","",""
"Weinsberg","Weinsberg","Weinsberg (Geburtsort von Johannes &Ouml;kolampadius)","+009.287620","+049.151279","1482","","",""
"Wildhaus","Wildhaus","Wildhaus (Geburtsort von Ulrich Zwingli)","+009.353888","+047.205833","1484","","",""
"Paris","Paris","Paris (Geburtsort von Henri Estienne)","+002.348800","+048.853409","1531","","",""
"Riva del Garda","Riva del Garda","Riva del Garda (Geburtsort von Julius Caesar Scaliger)","10.84117","45.88577","1484","","",""
"Pavia","Pavia","Pavia (Geburtsort von Girolamo Cardano)","+009.161450","+045.184460","1501","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Breslau","Breslau","Breslau (Geburtsort von Zacharias Ursinus)","+017.033329","+051.100000","1534","","",""
"Paris","Paris","Paris (Wirkungsort von Adrien Turnèbe)","+002.348800","+048.853409","","","",""
"Arpino","Arpino","Arpino (Geburtsort von Marcus Tullius Cicero)","+013.608810","+041.647419","-106","","",""
"Brzeziny","Brzeziny","Brzeziny (Geburtsort von Adam Burski)","19.75144","51.80023","1560","","",""
"Breslau","Breslau","Breslau (Geburtsort von Zacharias Ursinus)","+017.033329","+051.100000","1534","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Vézelay","Vézelay","Vézelay (Geburtsort von Théodore de Bèze)","3.74559","47.46572","1519","","",""
"G&ouml;ttingen","G&ouml;ttingen","G&ouml;ttingen (Geburtsort von Johannes Caselius)","+009.934060","+051.539329","1533","","",""
